GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SHOT_DISTANCE_TRUE,LONGEST_SHOT_FLAG,
Shot Chart Detail,21500815,342,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,26,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-17,7,1,1,20160219,POR,GSW,18.38477631,0,
Shot Chart Detail,21500815,359,201939,Stephen Curry,1610612744,Golden State Warriors,3,3,13,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-196,178,1,0,20160219,POR,GSW,264.7640459,0,
Shot Chart Detail,21500822,21,201939,Stephen Curry,1610612744,Golden State Warriors,1,9,27,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,74,252,1,1,20160220,LAC,GSW,262.6404386,0,
Shot Chart Detail,21500822,28,201939,Stephen Curry,1610612744,Golden State Warriors,1,8,34,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,14,23,1,0,20160220,LAC,GSW,26.92582404,0,
Shot Chart Detail,21500822,43,201939,Stephen Curry,1610612744,Golden State Warriors,1,7,6,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,8,1,1,20160220,LAC,GSW,21.54065923,0,
Shot Chart Detail,21500822,51,201939,Stephen Curry,1610612744,Golden State Warriors,1,6,11,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,16,1,1,20160220,LAC,GSW,18.35755975,0,
Shot Chart Detail,21500822,56,201939,Stephen Curry,1610612744,Golden State Warriors,1,5,26,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,10,21,1,0,20160220,LAC,GSW,23.2594067,0,
Shot Chart Detail,21500822,138,201939,Stephen Curry,1610612744,Golden State Warriors,2,10,31,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,63,247,1,0,20160220,LAC,GSW,254.9078265,0,
Shot Chart Detail,21500822,147,201939,Stephen Curry,1610612744,Golden State Warriors,2,9,39,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,82,134,1,0,20160220,LAC,GSW,157.0986951,0,
Shot Chart Detail,21500822,261,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,42,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-68,262,1,0,20160220,LAC,GSW,270.6806236,0,
Shot Chart Detail,21500822,269,201939,Stephen Curry,1610612744,Golden State Warriors,3,11,45,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,-199,-11,1,0,20160220,LAC,GSW,199.3037882,0,
Shot Chart Detail,21500822,297,201939,Stephen Curry,1610612744,Golden State Warriors,3,7,59,Missed Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,10,18,1,0,20160220,LAC,GSW,20.59126028,0,
Shot Chart Detail,21500822,336,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,49,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,151,203,1,0,20160220,LAC,GSW,253.0019763,0,
Shot Chart Detail,21500822,373,201939,Stephen Curry,1610612744,Golden State Warriors,3,1,19,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-120,237,1,1,20160220,LAC,GSW,265.6482637,0,
Shot Chart Detail,21500822,477,201939,Stephen Curry,1610612744,Golden State Warriors,4,2,57,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,177,188,1,1,20160220,LAC,GSW,258.2111539,0,
Shot Chart Detail,21500822,480,201939,Stephen Curry,1610612744,Golden State Warriors,4,2,33,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-84,249,1,0,20160220,LAC,GSW,262.786986,0,
Shot Chart Detail,21500822,485,201939,Stephen Curry,1610612744,Golden State Warriors,4,1,54,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-30,259,1,0,20160220,LAC,GSW,260.7316628,0,
Shot Chart Detail,21500836,14,201939,Stephen Curry,1610612744,Golden State Warriors,1,10,22,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-202,144,1,1,20160222,ATL,GSW,248.07257,0,
Shot Chart Detail,21500836,16,201939,Stephen Curry,1610612744,Golden State Warriors,1,10,6,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-148,208,1,0,20160222,ATL,GSW,255.2802382,0,
Shot Chart Detail,21500836,44,201939,Stephen Curry,1610612744,Golden State Warriors,1,6,40,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,38,242,1,1,20160222,ATL,GSW,244.9653037,0,
Shot Chart Detail,21500836,69,201939,Stephen Curry,1610612744,Golden State Warriors,1,4,1,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-11,41,1,1,20160222,ATL,GSW,42.44997055,0,
Shot Chart Detail,21500836,102,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,34,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,-6,1,1,20160222,ATL,GSW,10.81665383,0,
Shot Chart Detail,21500836,217,201939,Stephen Curry,1610612744,Golden State Warriors,2,2,16,Made Shot,Pullup Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,228,85,1,1,20160222,ATL,GSW,243.3289954,0,
Shot Chart Detail,21500836,226,201939,Stephen Curry,1610612744,Golden State Warriors,2,2,0,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,73,229,1,1,20160222,ATL,GSW,240.3539057,0,
Shot Chart Detail,21500836,247,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,27,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,9,21,1,0,20160222,ATL,GSW,22.84731932,0,
Shot Chart Detail,21500836,258,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,1,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,21,202,72,1,1,20160222,ATL,GSW,214.4481289,0,
Shot Chart Detail,21500836,295,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,52,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-160,193,1,0,20160222,ATL,GSW,250.6970283,0,
Shot Chart Detail,21500836,298,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,18,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,-1,1,1,20160222,ATL,GSW,10.04987562,0,
Shot Chart Detail,21500836,309,201939,Stephen Curry,1610612744,Golden State Warriors,3,7,23,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,120,213,1,0,20160222,ATL,GSW,244.4769928,0,
Shot Chart Detail,21500836,320,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,56,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,-1,1,1,20160222,ATL,GSW,2.236067977,0,
Shot Chart Detail,21500836,354,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,46,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-140,205,1,0,20160222,ATL,GSW,248.2438317,0,
Shot Chart Detail,21500836,361,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,2,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-97,41,1,1,20160222,ATL,GSW,105.3090689,0,
Shot Chart Detail,21500836,380,201939,Stephen Curry,1610612744,Golden State Warriors,3,1,46,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,7,1,1,20160222,ATL,GSW,9.219544457,0,
Shot Chart Detail,21500836,382,201939,Stephen Curry,1610612744,Golden State Warriors,3,1,20,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,21,207,41,1,0,20160222,ATL,GSW,211.0213259,0,
Shot Chart Detail,21500836,465,201939,Stephen Curry,1610612744,Golden State Warriors,4,4,43,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-235,31,1,1,20160222,ATL,GSW,237.0358623,0,
Shot Chart Detail,21500836,480,201939,Stephen Curry,1610612744,Golden State Warriors,4,3,34,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,141,213,1,0,20160222,ATL,GSW,255.4407955,0,
Shot Chart Detail,21500836,483,201939,Stephen Curry,1610612744,Golden State Warriors,4,3,19,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,1,1,1,20160222,ATL,GSW,1.414213562,0,
Shot Chart Detail,21500836,492,201939,Stephen Curry,1610612744,Golden State Warriors,4,2,36,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,14,2,1,1,20160222,ATL,GSW,14.14213562,0,
Shot Chart Detail,21500836,515,201939,Stephen Curry,1610612744,Golden State Warriors,4,1,4,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,28,267,1,0,20160222,ATL,GSW,268.4641503,0,
Shot Chart Detail,21500848,11,201939,Stephen Curry,1610612744,Golden State Warriors,1,10,41,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-205,174,1,1,20160224,MIA,GSW,268.8884527,0,
Shot Chart Detail,21500848,20,201939,Stephen Curry,1610612744,Golden State Warriors,1,9,39,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-145,203,1,0,20160224,MIA,GSW,249.4674327,0,
Shot Chart Detail,21500848,30,201939,Stephen Curry,1610612744,Golden State Warriors,1,8,38,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-14,2,1,1,20160224,MIA,GSW,14.14213562,0,
Shot Chart Detail,21500848,47,201939,Stephen Curry,1610612744,Golden State Warriors,1,7,38,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-19,11,1,1,20160224,MIA,GSW,21.9544984,0,
Shot Chart Detail,21500848,52,201939,Stephen Curry,1610612744,Golden State Warriors,1,6,31,Missed Shot,Pullup Jump shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,16,1,0,20160224,MIA,GSW,25.61249695,0,
Shot Chart Detail,21500848,55,201939,Stephen Curry,1610612744,Golden State Warriors,1,6,18,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-27,2,1,0,20160224,MIA,GSW,27.07397274,0,
Shot Chart Detail,21500848,71,201939,Stephen Curry,1610612744,Golden State Warriors,1,5,13,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-235,38,1,0,20160224,MIA,GSW,238.0525152,0,
Shot Chart Detail,21500848,100,201939,Stephen Curry,1610612744,Golden State Warriors,1,3,9,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,48,139,1,1,20160224,MIA,GSW,147.0544117,0,
Shot Chart Detail,21500848,114,201939,Stephen Curry,1610612744,Golden State Warriors,1,1,24,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,21,-40,213,1,0,20160224,MIA,GSW,216.7233259,0,
Shot Chart Detail,21500848,133,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,23,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,21,50,213,1,1,20160224,MIA,GSW,218.7898535,0,
Shot Chart Detail,21500848,135,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,40,-155,370,1,1,20160224,MIA,GSW,401.1545837,1,
Shot Chart Detail,21500848,212,201939,Stephen Curry,1610612744,Golden State Warriors,2,4,52,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,127,218,1,0,20160224,MIA,GSW,252.2954617,0,
Shot Chart Detail,21500848,260,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,4,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-4,11,1,1,20160224,MIA,GSW,11.70469991,0,
Shot Chart Detail,21500848,285,201939,Stephen Curry,1610612744,Golden State Warriors,3,11,8,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,166,200,1,1,20160224,MIA,GSW,259.9153708,0,
Shot Chart Detail,21500848,312,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,27,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,2,75,1,1,20160224,MIA,GSW,75.02666193,0,
Shot Chart Detail,21500848,315,201939,Stephen Curry,1610612744,Golden State Warriors,3,7,56,Made Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,84,139,1,1,20160224,MIA,GSW,162.4099751,0,
Shot Chart Detail,21500848,330,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,47,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,22,8,1,0,20160224,MIA,GSW,23.40939982,0,
Shot Chart Detail,21500848,359,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,46,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,21,-209,61,1,0,20160224,MIA,GSW,217.7200037,0,
Shot Chart Detail,21500848,364,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,15,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-58,124,1,1,20160224,MIA,GSW,136.8941197,0,
Shot Chart Detail,21500848,366,201939,Stephen Curry,1610612744,Golden State Warriors,3,3,50,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,74,144,1,0,20160224,MIA,GSW,161.9012044,0,
Shot Chart Detail,21500848,374,201939,Stephen Curry,1610612744,Golden State Warriors,3,2,58,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-207,139,1,0,20160224,MIA,GSW,249.3391265,0,
Shot Chart Detail,21500848,395,201939,Stephen Curry,1610612744,Golden State Warriors,3,1,52,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-24,16,1,0,20160224,MIA,GSW,28.8444102,0,
Shot Chart Detail,21500848,407,201939,Stephen Curry,1610612744,Golden State Warriors,3,1,12,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,186,159,1,1,20160224,MIA,GSW,244.6977728,0,
Shot Chart Detail,21500848,421,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,34,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-150,198,1,0,20160224,MIA,GSW,248.4028985,0,
Shot Chart Detail,21500848,424,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,8,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,15,18,1,0,20160224,MIA,GSW,23.43074903,0,
Shot Chart Detail,21500848,490,201939,Stephen Curry,1610612744,Golden State Warriors,4,4,59,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,166,185,1,0,20160224,MIA,GSW,248.5578404,0,
Shot Chart Detail,21500848,530,201939,Stephen Curry,1610612744,Golden State Warriors,4,1,29,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,14,136,1,0,20160224,MIA,GSW,136.7186893,0,
Shot Chart Detail,21500848,538,201939,Stephen Curry,1610612744,Golden State Warriors,4,1,6,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,9,267,1,1,20160224,MIA,GSW,267.1516423,0,
Shot Chart Detail,21500848,547,201939,Stephen Curry,1610612744,Golden State Warriors,4,0,39,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,12,262,1,1,20160224,MIA,GSW,262.2746652,0,
Shot Chart Detail,21500855,12,201939,Stephen Curry,1610612744,Golden State Warriors,1,11,22,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,-6,1,1,20160225,ORL,GSW,7.211102551,0,
Shot Chart Detail,21500855,18,201939,Stephen Curry,1610612744,Golden State Warriors,1,10,49,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-12,-11,1,1,20160225,ORL,GSW,16.2788206,0,
Shot Chart Detail,21500855,44,201939,Stephen Curry,1610612744,Golden State Warriors,1,8,10,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,128,237,1,0,20160225,ORL,GSW,269.3566409,0,
Shot Chart Detail,21500855,71,201939,Stephen Curry,1610612744,Golden State Warriors,1,5,45,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-204,154,1,1,20160225,ORL,GSW,255.601252,0,
Shot Chart Detail,21500855,78,201939,Stephen Curry,1610612744,Golden State Warriors,1,4,27,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-20,254,1,1,20160225,ORL,GSW,254.7861849,0,
Shot Chart Detail,21500855,104,201939,Stephen Curry,1610612744,Golden State Warriors,1,2,15,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,94,237,1,0,20160225,ORL,GSW,254.9607813,0,
Shot Chart Detail,21500855,116,201939,Stephen Curry,1610612744,Golden State Warriors,1,1,24,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-176,26,1,1,20160225,ORL,GSW,177.9100897,0,
Shot Chart Detail,21500855,129,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,0,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,22,7,1,1,20160225,ORL,GSW,23.08679276,0,
Shot Chart Detail,21500855,232,201939,Stephen Curry,1610612744,Golden State Warriors,2,4,21,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,53,237,1,1,20160225,ORL,GSW,242.8538655,0,
Shot Chart Detail,21500855,268,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,54,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,141,164,1,1,20160225,ORL,GSW,216.2799112,0,
Shot Chart Detail,21500855,273,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,20,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,24,11,1,1,20160225,ORL,GSW,26.40075756,0,
Shot Chart Detail,21500855,275,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,57,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,78,257,1,0,20160225,ORL,GSW,268.5758738,0,
Shot Chart Detail,21500855,298,201939,Stephen Curry,1610612744,Golden State Warriors,3,11,30,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-25,-6,1,0,20160225,ORL,GSW,25.70992026,0,
Shot Chart Detail,21500855,306,201939,Stephen Curry,1610612744,Golden State Warriors,3,10,35,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,38,198,1,1,20160225,ORL,GSW,201.6134916,0,
Shot Chart Detail,21500855,314,201939,Stephen Curry,1610612744,Golden State Warriors,3,9,40,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,150,208,1,1,20160225,ORL,GSW,256.4449259,0,
Shot Chart Detail,21500855,334,201939,Stephen Curry,1610612744,Golden State Warriors,3,7,39,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-88,172,1,0,20160225,ORL,GSW,193.2045548,0,
Shot Chart Detail,21500855,335,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,51,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,209,121,1,1,20160225,ORL,GSW,241.4994824,0,
Shot Chart Detail,21500855,346,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,9,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,11,1,1,20160225,ORL,GSW,22.82542442,0,
Shot Chart Detail,21500855,375,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,10,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-89,239,1,1,20160225,ORL,GSW,255.0333312,0,
Shot Chart Detail,21500855,388,201939,Stephen Curry,1610612744,Golden State Warriors,3,2,52,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,174,177,1,0,20160225,ORL,GSW,248.2035455,0,
Shot Chart Detail,21500855,392,201939,Stephen Curry,1610612744,Golden State Warriors,3,2,17,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-155,195,1,1,20160225,ORL,GSW,249.0983741,0,
Shot Chart Detail,21500855,399,201939,Stephen Curry,1610612744,Golden State Warriors,3,1,58,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,155,210,1,1,20160225,ORL,GSW,261.0076627,0,
Shot Chart Detail,21500855,414,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,19,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,11,1,1,20160225,ORL,GSW,16.2788206,0,
Shot Chart Detail,21500855,421,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,0,Made Shot,Jump Bank Shot,3PT Field Goal,Above the Break 3,Back Court(BC),Back Court Shot,44,-186,400,1,1,20160225,ORL,GSW,0,0,
Shot Chart Detail,21500855,524,201939,Stephen Curry,1610612744,Golden State Warriors,4,3,24,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,73,264,1,1,20160225,ORL,GSW,273.9069185,0,
Shot Chart Detail,21500855,526,201939,Stephen Curry,1610612744,Golden State Warriors,4,2,55,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-155,208,1,0,20160225,ORL,GSW,259.4012336,0,
Shot Chart Detail,21500855,531,201939,Stephen Curry,1610612744,Golden State Warriors,4,2,26,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,-1,1,1,20160225,ORL,GSW,15.03329638,0,
Shot Chart Detail,21500874,13,201939,Stephen Curry,1610612744,Golden State Warriors,1,9,52,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,23,-91,221,1,1,20160227,OKC,GSW,239.002092,0,
Shot Chart Detail,21500874,87,201939,Stephen Curry,1610612744,Golden State Warriors,1,3,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-114,257,1,0,20160227,OKC,GSW,281.1494265,0,
Shot Chart Detail,21500874,172,201939,Stephen Curry,1610612744,Golden State Warriors,2,5,45,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,33,242,1,1,20160227,OKC,GSW,244.2396364,0,
Shot Chart Detail,21500874,178,201939,Stephen Curry,1610612744,Golden State Warriors,2,4,44,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,3,1,1,20160227,OKC,GSW,230.0195644,0,
Shot Chart Detail,21500874,181,201939,Stephen Curry,1610612744,Golden State Warriors,2,4,25,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-173,214,1,1,20160227,OKC,GSW,275.1817581,0,
Shot Chart Detail,21500874,186,201939,Stephen Curry,1610612744,Golden State Warriors,2,3,42,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,23,78,218,1,0,20160227,OKC,GSW,231.5340148,0,
Shot Chart Detail,21500874,210,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,25,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,22,173,149,1,0,20160227,OKC,GSW,228.3199509,0,
Shot Chart Detail,21500874,218,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,49,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-17,2,1,1,20160227,OKC,GSW,17.11724277,0,
Shot Chart Detail,21500874,220,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,29,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-119,105,1,0,20160227,OKC,GSW,158.7009767,0,
Shot Chart Detail,21500874,323,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,4,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,143,234,1,1,20160227,OKC,GSW,274.2353004,0,
Shot Chart Detail,21500874,340,201939,Stephen Curry,1610612744,Golden State Warriors,3,2,41,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,184,164,1,1,20160227,OKC,GSW,246.479208,0,
Shot Chart Detail,21500874,359,201939,Stephen Curry,1610612744,Golden State Warriors,3,1,49,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-48,262,1,0,20160227,OKC,GSW,266.3606578,0,
Shot Chart Detail,21500874,365,201939,Stephen Curry,1610612744,Golden State Warriors,3,1,22,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,23,-66,229,1,1,20160227,OKC,GSW,238.3212118,0,
